SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
SO56667,2,09/24/2021,Casey Jai,casey12@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56667,3,09/24/2021,Casey Jai,casey12@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO56667,1,09/24/2021,Casey Jai,casey12@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56690,1,09/24/2021,Taylor Jenkins,taylor32@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO56690,2,09/24/2021,Taylor Jenkins,taylor32@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56690,3,09/24/2021,Taylor Jenkins,taylor32@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56690,4,09/24/2021,Taylor Jenkins,taylor32@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56644,1,09/24/2021,Kathryn Jai,kathryn10@adventure-works.com,"Road-550-W Yellow, 40",1,1120.49,89.6392
SO56644,2,09/24/2021,Kathryn Jai,kathryn10@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56671,3,09/24/2021,Kelvin Deng,kelvin43@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO56671,4,09/24/2021,Kelvin Deng,kelvin43@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56671,1,09/24/2021,Kelvin Deng,kelvin43@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56671,2,09/24/2021,Kelvin Deng,kelvin43@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56689,4,09/24/2021,Giorgio Veronesi,giorgio0@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO56689,1,09/24/2021,Giorgio Veronesi,giorgio0@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO56689,2,09/24/2021,Giorgio Veronesi,giorgio0@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56689,3,09/24/2021,Giorgio Veronesi,giorgio0@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56683,1,09/24/2021,Shaun Carson,shaun16@adventure-works.com,"Mountain-400-W Silver, 46",1,769.49,61.5592
SO56683,2,09/24/2021,Shaun Carson,shaun16@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56683,3,09/24/2021,Shaun Carson,shaun16@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56668,1,09/24/2021,Cesar Subram,cesar12@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56668,2,09/24/2021,Cesar Subram,cesar12@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56668,3,09/24/2021,Cesar Subram,cesar12@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56668,4,09/24/2021,Cesar Subram,cesar12@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56674,1,09/24/2021,Ian White,ian12@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56674,2,09/24/2021,Ian White,ian12@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56681,1,09/24/2021,Zachary Moore,zachary37@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO56681,2,09/24/2021,Zachary Moore,zachary37@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56681,3,09/24/2021,Zachary Moore,zachary37@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56655,1,09/24/2021,Arturo Sun,arturo14@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56654,1,09/24/2021,Jared Peterson,jared8@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56654,2,09/24/2021,Jared Peterson,jared8@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56654,3,09/24/2021,Jared Peterson,jared8@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56653,1,09/24/2021,Andrew Martinez,andrew24@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56677,1,09/24/2021,Richard Green,richard25@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56677,2,09/24/2021,Richard Green,richard25@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56677,3,09/24/2021,Richard Green,richard25@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56651,1,09/24/2021,Robert Mitchell,robert53@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO56651,2,09/24/2021,Robert Mitchell,robert53@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56663,1,09/24/2021,William Lewis,william27@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56663,2,09/24/2021,William Lewis,william27@adventure-works.com,Hitch Rack - 4-Bike,1,120,9.6
SO56676,1,09/24/2021,Robert Harris,robert72@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56676,2,09/24/2021,Robert Harris,robert72@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56680,2,09/24/2021,Lydia Sara,lydia9@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO56680,3,09/24/2021,Lydia Sara,lydia9@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56680,4,09/24/2021,Lydia Sara,lydia9@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO56680,1,09/24/2021,Lydia Sara,lydia9@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO56679,1,09/24/2021,Dakota Simmons,dakota12@adventure-works.com,"Mountain-400-W Silver, 46",1,769.49,61.5592
SO56679,2,09/24/2021,Dakota Simmons,dakota12@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56679,3,09/24/2021,Dakota Simmons,dakota12@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56679,4,09/24/2021,Dakota Simmons,dakota12@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56673,1,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56673,2,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56673,3,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56673,4,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,Hitch Rack - 4-Bike,1,120,9.6
SO56673,5,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO56673,6,09/24/2021,Marissa Henderson,marissa3@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56682,1,09/24/2021,Michelle James,michelle9@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO56682,2,09/24/2021,Michelle James,michelle9@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56682,3,09/24/2021,Michelle James,michelle9@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56688,1,09/24/2021,Jimmy Travers,jimmy15@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO56648,1,09/24/2021,Dana Serrano,dana9@adventure-works.com,All-Purpose Bike Stand,1,159,12.72
SO56691,1,09/24/2021,Jorge Wu,jorge8@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO56691,2,09/24/2021,Jorge Wu,jorge8@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56691,3,09/24/2021,Jorge Wu,jorge8@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56687,1,09/24/2021,Regina Arthur,regina6@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO56687,2,09/24/2021,Regina Arthur,regina6@adventure-works.com,HL Road Tire,1,32.6,2.608
SO56687,3,09/24/2021,Regina Arthur,regina6@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56687,4,09/24/2021,Regina Arthur,regina6@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56666,1,09/24/2021,Barbara Lin,barbara17@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56666,2,09/24/2021,Barbara Lin,barbara17@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56684,1,09/24/2021,Danny Suarez,danny20@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO56684,2,09/24/2021,Danny Suarez,danny20@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO56658,1,09/24/2021,Jacob Davis,jacob5@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56658,2,09/24/2021,Jacob Davis,jacob5@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56658,3,09/24/2021,Jacob Davis,jacob5@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56662,1,09/24/2021,Morgan Butler,morgan84@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56662,2,09/24/2021,Morgan Butler,morgan84@adventure-works.com,"Classic Vest, M",1,63.5,5.08
SO56660,1,09/24/2021,Miguel Gonzales,miguel63@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56664,1,09/24/2021,Jake Zeng,jake20@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56664,2,09/24/2021,Jake Zeng,jake20@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56664,3,09/24/2021,Jake Zeng,jake20@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56659,1,09/24/2021,Alvin Nara,alvin37@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56659,2,09/24/2021,Alvin Nara,alvin37@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO56659,3,09/24/2021,Alvin Nara,alvin37@adventure-works.com,Hitch Rack - 4-Bike,1,120,9.6
SO56650,1,09/24/2021,Franklin Xie,franklin21@adventure-works.com,"Mountain-500 Black, 48",1,539.99,43.1992
SO56650,2,09/24/2021,Franklin Xie,franklin21@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56669,1,09/24/2021,Javier Vazquez,javier9@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56669,2,09/24/2021,Javier Vazquez,javier9@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56669,3,09/24/2021,Javier Vazquez,javier9@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO56647,3,09/24/2021,Colin Chavez,colin38@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56647,1,09/24/2021,Colin Chavez,colin38@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56647,2,09/24/2021,Colin Chavez,colin38@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56678,1,09/24/2021,Shawna Yuan,shawna7@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO56678,2,09/24/2021,Shawna Yuan,shawna7@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56678,3,09/24/2021,Shawna Yuan,shawna7@adventure-works.com,HL Road Tire,1,32.6,2.608
SO56678,4,09/24/2021,Shawna Yuan,shawna7@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56665,1,09/24/2021,Rosa Zeng,rosa22@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56672,1,09/24/2021,Marco Suri,marco0@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56672,2,09/24/2021,Marco Suri,marco0@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56661,1,09/24/2021,Jacob Taylor,jacob8@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56661,2,09/24/2021,Jacob Taylor,jacob8@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56675,1,09/24/2021,Jay Gomez,jay30@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56656,1,09/24/2021,Ryan Rodriguez,ryan56@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56656,2,09/24/2021,Ryan Rodriguez,ryan56@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO56645,1,09/24/2021,Aaron Hill,aaron46@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56645,2,09/24/2021,Aaron Hill,aaron46@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56645,3,09/24/2021,Aaron Hill,aaron46@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56686,1,09/24/2021,Jessica Ramirez,jessica19@adventure-works.com,"Touring-1000 Blue, 54",1,2384.07,190.7256
SO56686,2,09/24/2021,Jessica Ramirez,jessica19@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56646,1,09/24/2021,Jimmy Ashe,jimmy7@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56646,2,09/24/2021,Jimmy Ashe,jimmy7@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56685,1,09/24/2021,Sabrina Dominguez,sabrina8@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO56685,2,09/24/2021,Sabrina Dominguez,sabrina8@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56685,3,09/24/2021,Sabrina Dominguez,sabrina8@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO56685,4,09/24/2021,Sabrina Dominguez,sabrina8@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO56652,1,09/24/2021,Lauren Bennett,lauren48@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56652,2,09/24/2021,Lauren Bennett,lauren48@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56652,3,09/24/2021,Lauren Bennett,lauren48@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO56697,1,09/25/2021,Colin She,colin23@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56704,1,09/25/2021,Marco Sara,marco11@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56705,2,09/25/2021,Andre Patel,andre3@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56705,3,09/25/2021,Andre Patel,andre3@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56705,1,09/25/2021,Andre Patel,andre3@adventure-works.com,"Road-250 Black, 58",1,2443.35,195.468
SO56726,1,09/25/2021,Alison Tang,alison3@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56728,1,09/25/2021,Julia Edwards,julia3@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56728,2,09/25/2021,Julia Edwards,julia3@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56698,1,09/25/2021,Aimee Sun,aimee9@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56698,2,09/25/2021,Aimee Sun,aimee9@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56698,3,09/25/2021,Aimee Sun,aimee9@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56727,1,09/25/2021,Russell She,russell4@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56714,1,09/25/2021,Jackson Sharma,jackson3@adventure-works.com,HL Road Tire,1,32.6,2.608
SO56714,2,09/25/2021,Jackson Sharma,jackson3@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56725,1,09/25/2021,Jocelyn Foster,jocelyn15@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO56725,2,09/25/2021,Jocelyn Foster,jocelyn15@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO56747,4,09/25/2021,Mitchell Xie,mitchell3@adventure-works.com,Hitch Rack - 4-Bike,1,120,9.6
SO56747,1,09/25/2021,Mitchell Xie,mitchell3@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO56747,2,09/25/2021,Mitchell Xie,mitchell3@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56747,3,09/25/2021,Mitchell Xie,mitchell3@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56746,1,09/25/2021,Eugene She,eugene26@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO56746,2,09/25/2021,Eugene She,eugene26@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56746,3,09/25/2021,Eugene She,eugene26@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56746,4,09/25/2021,Eugene She,eugene26@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56746,5,09/25/2021,Eugene She,eugene26@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO56718,1,09/25/2021,Angela Hayes,angela25@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56718,2,09/25/2021,Angela Hayes,angela25@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56718,3,09/25/2021,Angela Hayes,angela25@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO56720,1,09/25/2021,Fernando Coleman,fernando49@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56720,2,09/25/2021,Fernando Coleman,fernando49@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56699,1,09/25/2021,Johnny Deng,johnny2@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56750,4,09/25/2021,Carmen Prasad,carmen12@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56750,5,09/25/2021,Carmen Prasad,carmen12@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO56750,1,09/25/2021,Carmen Prasad,carmen12@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO56750,2,09/25/2021,Carmen Prasad,carmen12@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO56750,3,09/25/2021,Carmen Prasad,carmen12@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56722,1,09/25/2021,Devin Powell,devin47@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO56722,2,09/25/2021,Devin Powell,devin47@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO56754,4,09/25/2021,Patrick James,patrick5@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO56754,1,09/25/2021,Patrick James,patrick5@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO56754,2,09/25/2021,Patrick James,patrick5@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56754,3,09/25/2021,Patrick James,patrick5@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO56703,1,09/25/2021,Derek Raji,derek19@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56703,2,09/25/2021,Derek Raji,derek19@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO56703,3,09/25/2021,Derek Raji,derek19@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO56755,1,09/25/2021,Jordan Hill,jordan41@adventure-works.com,"Road-550-W Yellow, 42",1,1120.49,89.6392
SO56755,2,09/25/2021,Jordan Hill,jordan41@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56730,1,09/25/2021,Joe Alvarez,joe45@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56730,2,09/25/2021,Joe Alvarez,joe45@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56723,1,09/25/2021,Stacey Wu,stacey7@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO56723,2,09/25/2021,Stacey Wu,stacey7@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO56700,1,09/25/2021,Drew Xie,drew3@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO56700,2,09/25/2021,Drew Xie,drew3@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO56700,3,09/25/2021,Drew Xie,drew3@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56751,1,09/25/2021,Cedric Liu,cedric4@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO56743,2,09/25/2021,Ian Rodriguez,ian18@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56743,1,09/25/2021,Ian Rodriguez,ian18@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO56696,1,09/25/2021,Rafael Andersen,rafael37@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO56696,2,09/25/2021,Rafael Andersen,rafael37@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO56692,1,09/25/2021,Derrick Ruiz,derrick2@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO56692,2,09/25/2021,Derrick Ruiz,derrick2@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO56736,1,09/25/2021,Sebastian Reed,sebastian19@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56736,2,09/25/2021,Sebastian Reed,sebastian19@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56736,3,09/25/2021,Sebastian Reed,sebastian19@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO56738,1,09/25/2021,Madeline Hall,madeline20@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO56738,2,09/25/2021,Madeline Hall,madeline20@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56738,3,09/25/2021,Madeline Hall,madeline20@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO56716,1,09/25/2021,Alexia Ross,alexia4@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO56742,2,09/25/2021,Jordyn Butler,jordyn14@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56742,3,09/25/2021,Jordyn Butler,jordyn14@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56742,1,09/25/2021,Jordyn Butler,jordyn14@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO56741,2,09/25/2021,Antonio Bryant,antonio18@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56741,3,09/25/2021,Antonio Bryant,antonio18@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56741,4,09/25/2021,Antonio Bryant,antonio18@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56741,1,09/25/2021,Antonio Bryant,antonio18@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO56695,1,09/25/2021,Logan Taylor,logan60@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO56737,1,09/25/2021,Valerie Zhao,valerie12@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56737,2,09/25/2021,Valerie Zhao,valerie12@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56735,1,09/25/2021,Nathan Garcia,nathan74@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56735,2,09/25/2021,Nathan Garcia,nathan74@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56735,3,09/25/2021,Nathan Garcia,nathan74@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO56724,1,09/25/2021,Paige Cooper,paige32@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO56745,1,09/25/2021,Renee Jimenez,renee5@adventure-works.com,"Touring-3000 Blue, 54",1,742.35,59.388
SO56745,2,09/25/2021,Renee Jimenez,renee5@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO56744,1,09/25/2021,Melvin Andersen,melvin11@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO56744,2,09/25/2021,Melvin Andersen,melvin11@adventure-works.com,Touring Tire,1,28.99,2.3192
SO56739,1,09/25/2021,Ariana Sanchez,ariana22@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO56739,2,09/25/2021,Ariana Sanchez,ariana22@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO56739,3,09/25/2021,Ariana Sanchez,ariana22@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO56706,1,09/25/2021,David Hayes,david56@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO56734,1,09/25/2021,Luke Edwards,luke33@adventure-works.com,HL Mountain Tire,1,35,2.8
SO56734,2,09/25/2021,Luke Edwards,luke33@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO56734,3,09/25/2021,Luke Edwards,luke33@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO56707,1,09/25/2021,Aaron Bryant,aaron17@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO56707,2,09/25/2021,Aaron Bryant,aaron17@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO56752,1,09/25/2021,Leah Hu,leah16@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO56752,2,09/25/2021,Leah Hu,leah16@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
